employee_name,user_id,email,role
Stacey Sasha Ashley,SSA0346,Stacey.Sasha.Ashley@dtaa.com,ProductionLineWorker
Ariel Venus Hooper,AVH0566,Ariel.Venus.Hooper@dtaa.com,SystemsEngineer
Kane Slade Watson,KSW3237,Kane.Slade.Watson@dtaa.com,ElectricalEngineer
Solomon Ciaran Conley,SCC2526,Solomon.Ciaran.Conley@dtaa.com,ComputerScientist
Joseph Clinton Conrad,JCC0059,Joseph.Clinton.Conrad@dtaa.com,ProjectManager
Ann Lysandra Lyons,ALL0289,Ann.Lysandra.Lyons@dtaa.com,IndustrialEngineer
Marcia Courtney Brooks,MCB0591,Marcia.Courtney.Brooks@dtaa.com,Scientist
Ella Kyra Hull,EKH0934,Ella.Kyra.Hull@dtaa.com,Technician
Sigourney Candice Miller,SCM3950,Sigourney.Candice.Miller@dtaa.com,ProductionLineWorker
Brynn Mariko Howard,BMH1069,Brynn.Mariko.Howard@dtaa.com,Scientist
Signe Alana Moody,SAM2567,Signe.Alana.Moody@dtaa.com,Mathematician
Jonathan Blair Ingram,JBI0654,Jonathan.Blair.Ingram@dtaa.com,TechnicalWriter
Austin Jasper Warner,AJW1246,Austin.Jasper.Warner@dtaa.com,ElectricalEngineer
Cain Alvin Graves,CAG3049,Cain.Alvin.Graves@dtaa.com,ITAdmin
Ingrid Liberty Kane,ILK3668,Ingrid.Liberty.Kane@dtaa.com,StockroomClerk
Abbot Drake Black,ADB1105,Abbot.Drake.Black@dtaa.com,ElectricalEngineer
Thomas Avram Elliott,TAE1559,Thomas.Avram.Elliott@dtaa.com,ProductionLineWorker
Shelly Jeanette Rush,SJR0452,Shelly.Jeanette.Rush@dtaa.com,SecurityGuard
Naomi Laura Nguyen,NLN0513,Naomi.Laura.Nguyen@dtaa.com,ComputerProgrammer
Quintessa Athena Strickland,QAS1692,Quintessa.Athena.Strickland@dtaa.com,Technician
Lucian Raja Frye,LRF0101,Lucian.Raja.Frye@dtaa.com,TechnicalWriter
Amelia Isadora Pena,AIP1614,Amelia.Isadora.Pena@dtaa.com,Technician
Maggy Mariam Hamilton,MMH2878,Maggy.Mariam.Hamilton@dtaa.com,Salesman
Linda Deborah Woodard,LDW0620,Linda.Deborah.Woodard@dtaa.com,ComputerScientist
Bevis Oleg Jennings,BOJ2179,Bevis.Oleg.Jennings@dtaa.com,ProductionLineWorker
Kyla Gisela Sanford,KGS3466,Kyla.Gisela.Sanford@dtaa.com,Technician
Yetta Caryn Leon,YCL0650,Yetta.Caryn.Leon@dtaa.com,TechnicalWriter
Wyatt Uriel Harmon,WUH2238,Wyatt.Uriel.Harmon@dtaa.com,ProductionLineWorker
Darrel Galena Garza,DGG3429,Darrel.Galena.Garza@dtaa.com,Salesman
Kaye Leah Morrow,KLM2448,Kaye.Leah.Morrow@dtaa.com,Scientist
Rudyard Garrison Rios,RGR0706,Rudyard.Garrison.Rios@dtaa.com,Technician
Rowan Jorden Snow,RJS3256,Rowan.Jorden.Snow@dtaa.com,StockroomClerk
Stephen Daquan Estes,SDE2662,Stephen.Daquan.Estes@dtaa.com,ElectricalEngineer
Mira Claire Kim,MCK0435,Mira.Claire.Kim@dtaa.com,PurchasingClerk
Reese Justin Fields,RJF3634,Reese.Justin.Fields@dtaa.com,ProductionLineWorker
Rinah Xaviera Nelson,RXN2265,Rinah.Xaviera.Nelson@dtaa.com,Salesman
Zenaida Nomlanga Adams,ZNA0921,Zenaida.Nomlanga.Adams@dtaa.com,Salesman
Linda Aubrey Wiley,LAW1407,Linda.Aubrey.Wiley@dtaa.com,MechanicalEngineer
Dane Joel Heath,DJH0971,Dane.Joel.Heath@dtaa.com,Technician
Jenna Unity Leonard,JUL1835,Jenna.Unity.Leonard@dtaa.com,MechanicalEngineer
Mikayla Kai Nicholson,MKN3375,Mikayla.Kai.Nicholson@dtaa.com,Salesman
Laurel Jessamine Holden,LJH2619,Laurel.Jessamine.Holden@dtaa.com,MaterialsEngineer
Xantha Imani Willis,XIW2655,Xantha.Imani.Willis@dtaa.com,ElectricalEngineer
Joshua Jermaine Barnett,JJB2367,Joshua.Jermaine.Barnett@dtaa.com,Technician
Olga Ursula Herrera,OUH0741,Olga.Ursula.Herrera@dtaa.com,SoftwareEngineer
Sarah Eugenia Rios,SER2158,Sarah.Eugenia.Rios@dtaa.com,StockroomClerk
Hashim Leroy Saunders,HLS2733,Hashim.Leroy.Saunders@dtaa.com,MaterialsEngineer
John Edward Madden,JEM0546,John.Edward.Madden@dtaa.com,ElectricalEngineer
Rana Heidi Frye,RHF0046,Rana.Heidi.Frye@dtaa.com,ITAdmin
Melanie Nerea Decker,MND1058,Melanie.Nerea.Decker@dtaa.com,ITAdmin
Adrian Asher Shepherd,AAS3428,Adrian.Asher.Shepherd@dtaa.com,Salesman
Jonathan Rafael Bates,JRB1080,Jonathan.Rafael.Bates@dtaa.com,ComputerProgrammer
Luke Casey Hudson,LCH1789,Luke.Casey.Hudson@dtaa.com,Mathematician
Stone Samuel Ayala,SSA1793,Stone.Samuel.Ayala@dtaa.com,SoftwareDeveloper
Guy Wyatt Mullins,GWM3260,Guy.Wyatt.Mullins@dtaa.com,StockroomClerk
Adara Caryn Weaver,ACW0426,Adara.Caryn.Weaver@dtaa.com,Technician
Merrill Elton Bradford,MEB2241,Merrill.Elton.Bradford@dtaa.com,ProductionLineWorker
Tobias Thomas Bryant,TTB0471,Tobias.Thomas.Bryant@dtaa.com,Scientist
Patricia Simone Griffin,PSG1938,Patricia.Simone.Griffin@dtaa.com,WebDeveloper
Ferdinand Victor Kirk,FVK1623,Ferdinand.Victor.Kirk@dtaa.com,Technician
Sage Halla Tucker,SHT3548,Sage.Halla.Tucker@dtaa.com,Physicist
Nicholas Ezekiel Wilkinson,NEW2490,Nicholas.Ezekiel.Wilkinson@dtaa.com,ElectricalEngineer
Jenna Shellie Holman,JSH0887,Jenna.Shellie.Holman@dtaa.com,ProductionLineWorker
Noble Nathan Forbes,NNF3968,Noble.Nathan.Forbes@dtaa.com,StockroomClerk
Vladimir Zeph Gordon,VZG2484,Vladimir.Zeph.Gordon@dtaa.com,MechanicalEngineer
Malik Abbot Cannon,MAC3214,Malik.Abbot.Cannon@dtaa.com,MechanicalEngineer
Tara Amber Dean,TAD1414,Tara.Amber.Dean@dtaa.com,MechanicalEngineer
Kessie Stephanie Miles,KSM1518,Kessie.Stephanie.Miles@dtaa.com,ProductionLineWorker
Laura Xantha Garner,LXG2919,Laura.Xantha.Garner@dtaa.com,Technician
Maggy Chava Whitley,MCW0674,Maggy.Chava.Whitley@dtaa.com,ElectricalEngineer
Linus Xerxes Campos,LXC0839,Linus.Xerxes.Campos@dtaa.com,StockroomClerk
Russell Declan Walsh,RDW0957,Russell.Declan.Walsh@dtaa.com,Salesman
August Kasimir Solis,AKS0298,August.Kasimir.Solis@dtaa.com,Supervisor
Aaron Myles Sparks,AMS0630,Aaron.Myles.Sparks@dtaa.com,ElectricalEngineer
Gretchen Yvonne Snider,GYS2461,Gretchen.Yvonne.Snider@dtaa.com,ComputerProgrammer
Willow Petra Jacobson,WPJ1400,Willow.Petra.Jacobson@dtaa.com,ComputerProgrammer
Rogan Emerson Boyle,REB0123,Rogan.Emerson.Boyle@dtaa.com,AdministrativeAssistant
Raymond Caleb Whitney,RCW2838,Raymond.Caleb.Whitney@dtaa.com,StockroomClerk
Jamalia Libby Langley,JLL1813,Jamalia.Libby.Langley@dtaa.com,SoftwareDeveloper
Yoshi Sierra Carver,YSC1691,Yoshi.Sierra.Carver@dtaa.com,Technician
Althea Sandra Howard,ASH0142,Althea.Sandra.Howard@dtaa.com,Physicist
Amaya Anastasia Townsend,AAT2913,Amaya.Anastasia.Townsend@dtaa.com,Technician
Elizabeth Urielle Carson,EUC1051,Elizabeth.Urielle.Carson@dtaa.com,ITAdmin
Fiona Nola Washington,FNW3564,Fiona.Nola.Washington@dtaa.com,ElectricalEngineer
Yael Fiona Todd,YFT1382,Yael.Fiona.Todd@dtaa.com,ElectricalEngineer
Simon David Campbell,SDC2793,Simon.David.Campbell@dtaa.com,StockroomClerk
Nayda Hedwig Reeves,NHR2050,Nayda.Hedwig.Reeves@dtaa.com,ComputerScientist
John Steven Hester,JSH1843,John.Steven.Hester@dtaa.com,ElectricalEngineer
Yardley Aidan Vang,YAV0093,Yardley.Aidan.Vang@dtaa.com,ChiefEngineer
Hadassah Ingrid Farley,HIF0482,Hadassah.Ingrid.Farley@dtaa.com,SoftwareQualityEngineer
Alvin Ross Hartman,ARH2097,Alvin.Ross.Hartman@dtaa.com,ElectricalEngineer
Camille Christen Mccoy,CCM2207,Camille.Christen.Mccoy@dtaa.com,StockroomClerk
Cassidy Jael Hensley,CJH2411,Cassidy.Jael.Hensley@dtaa.com,SecurityGuard
Bo Mechelle Nelson,BMN0178,Bo.Mechelle.Nelson@dtaa.com,TechnicalWriter
Iola Nichole Guerrero,ING2221,Iola.Nichole.Guerrero@dtaa.com,StockroomClerk
Fay Amity Rhodes,FAR2869,Fay.Amity.Rhodes@dtaa.com,ProductionLineWorker
Amir Akeem Garrison,AAG1447,Amir.Akeem.Garrison@dtaa.com,SystemsEngineer
Vincent Armand Cunningham,VAC3966,Vincent.Armand.Cunningham@dtaa.com,StockroomClerk
Hollee Blaine Cash,HBC0081,Hollee.Blaine.Cash@dtaa.com,ComputerScientist
Ciara Christine Haney,CCH3489,Ciara.Christine.Haney@dtaa.com,NursePractitioner
April Celeste Hayden,ACH1405,April.Celeste.Hayden@dtaa.com,MechanicalEngineer
Francis Hamilton Marshall,FHM2067,Francis.Hamilton.Marshall@dtaa.com,WebDeveloper
Robert Griffith Pugh,RGP0451,Robert.Griffith.Pugh@dtaa.com,SecurityGuard
Alea Ulla Randall,AUR1359,Alea.Ulla.Randall@dtaa.com,SoftwareEngineer
Garrett Yoshio Olsen,GYO2169,Garrett.Yoshio.Olsen@dtaa.com,StockroomClerk
Veda Erin Brennan,VEB3671,Veda.Erin.Brennan@dtaa.com,StockroomClerk
Tyrone Jonathan Barry,TJB3240,Tyrone.Jonathan.Barry@dtaa.com,HardwareEngineer
Armand Myles Jimenez,AMJ2374,Armand.Myles.Jimenez@dtaa.com,Manager
Orla Whilemina Cannon,OWC2563,Orla.Whilemina.Cannon@dtaa.com,Mathematician
Zena Melinda Bradley,ZMB3863,Zena.Melinda.Bradley@dtaa.com,Scientist
Cathleen Bianca Burnett,CBB3018,Cathleen.Bianca.Burnett@dtaa.com,NursePractitioner
Jonathan Jelani Hooper,JJH1389,Jonathan.Jelani.Hooper@dtaa.com,SoftwareDeveloper
Prescott Slade Carson,PSC1608,Prescott.Slade.Carson@dtaa.com,Salesman
Colette Jade York,CJY2951,Colette.Jade.York@dtaa.com,Salesman
Portia Cassady Andrews,PCA3212,Portia.Cassady.Andrews@dtaa.com,MechanicalEngineer
Cassady Florence Summers,CFS1611,Cassady.Florence.Summers@dtaa.com,Salesman
Barclay Plato Lyons,BPL3202,Barclay.Plato.Lyons@dtaa.com,MechanicalEngineer
Gregory Neville Ayers,GNA0183,Gregory.Neville.Ayers@dtaa.com,MechanicalEngineer
Scarlet Caryn Lane,SCL0022,Scarlet.Caryn.Lane@dtaa.com,HumanResourceSpecialist
Fleur Zena William,FZW2101,Fleur.Zena.William@dtaa.com,ElectricalEngineer
Justin Devin Bender,JDB0956,Justin.Devin.Bender@dtaa.com,Salesman
Galvin Avram Ball,GAB1206,Galvin.Avram.Ball@dtaa.com,Physicist
Nicole Emi Hamilton,NEH3435,Nicole.Emi.Hamilton@dtaa.com,Salesman
Byron Amir Haney,BAH3684,Byron.Amir.Haney@dtaa.com,ProductionLineWorker
Eleanor Uma Hensley,EUH0257,Eleanor.Uma.Hensley@dtaa.com,AdministrativeAssistant
Tamekah Keiko Stephenson,TKS3035,Tamekah.Keiko.Stephenson@dtaa.com,SecurityGuard
Brielle Maite Henson,BMH0457,Brielle.Maite.Henson@dtaa.com,SecurityGuard
Lila Uma Garza,LUG2205,Lila.Uma.Garza@dtaa.com,StockroomClerk
Robert Otto Allen,ROA3171,Robert.Otto.Allen@dtaa.com,SystemsEngineer
Pascale Vivian Valenzuela,PVV3999,Pascale.Vivian.Valenzuela@dtaa.com,ProductionLineWorker
Christopher Kermit Barrett,CKB3745,Christopher.Kermit.Barrett@dtaa.com,Technician
William Acton Caldwell,WAC3677,William.Acton.Caldwell@dtaa.com,StockroomClerk
Vaughan Clinton Sears,VCS1196,Vaughan.Clinton.Sears@dtaa.com,TestEngineer
Odysseus Rigel Montoya,ORM1484,Odysseus.Rigel.Montoya@dtaa.com,StockroomClerk
Lawrence Rogan Cotton,LRC3160,Lawrence.Rogan.Cotton@dtaa.com,ElectricalEngineer
Chester Lucas Crosby,CLC1272,Chester.Lucas.Crosby@dtaa.com,MechanicalEngineer
Sawyer Stuart Hood,SSH1649,Sawyer.Stuart.Hood@dtaa.com,Salesman
Vaughan Channing Frazier,VCF3273,Vaughan.Channing.Frazier@dtaa.com,ProductionLineWorker
Keegan Paki Palmer,KPP2253,Keegan.Paki.Palmer@dtaa.com,Salesman
Edward Raymond Hancock,ERH0815,Edward.Raymond.Hancock@dtaa.com,ElectricalEngineer
Nathan Samuel Callahan,NSC0237,Nathan.Samuel.Callahan@dtaa.com,AdministrativeAssistant
Medge Nicole Maldonado,MNM1161,Medge.Nicole.Maldonado@dtaa.com,MaterialsEngineer
Kaye Deborah Mcbride,KDM3923,Kaye.Deborah.Mcbride@dtaa.com,StockroomClerk
Irma Denise Ferrell,IDF0189,Irma.Denise.Ferrell@dtaa.com,ElectricalEngineer
Gary Ronan Miles,GRM3793,Gary.Ronan.Miles@dtaa.com,Salesman
Alexa May Barker,AMB3208,Alexa.May.Barker@dtaa.com,MechanicalEngineer
Brady Kermit Clay,BKC3473,Brady.Kermit.Clay@dtaa.com,LabManager
Georgia Marah Mueller,GMM0224,Georgia.Marah.Mueller@dtaa.com,SoftwareEngineer
Paula Joan Shields,PJS2078,Paula.Joan.Shields@dtaa.com,MechanicalEngineer
Rafael Octavius Hess,ROH1347,Rafael.Octavius.Hess@dtaa.com,Mathematician
Brady Gil Nelson,BGN3820,Brady.Gil.Nelson@dtaa.com,Technician
Mara Hilda Gardner,MHG3749,Mara.Hilda.Gardner@dtaa.com,Technician
Fredericka Anjolie Hays,FAH1851,Fredericka.Anjolie.Hays@dtaa.com,ElectricalEngineer
Adena Deborah Benjamin,ADB0350,Adena.Deborah.Benjamin@dtaa.com,AdministrativeAssistant
Kibo Buckminster Cotton,KBC1485,Kibo.Buckminster.Cotton@dtaa.com,StockroomClerk
Myra Melinda Cotton,MMC0261,Myra.Melinda.Cotton@dtaa.com,MechanicalEngineer
Gillian Nelle Holland,GNH1735,Gillian.Nelle.Holland@dtaa.com,Manager
Robert Edward Carney,REC0283,Robert.Edward.Carney@dtaa.com,Manager
Driscoll Darius Lawrence,DDL3007,Driscoll.Darius.Lawrence@dtaa.com,ChiefEngineer
Rafael Theodore Neal,RTN3680,Rafael.Theodore.Neal@dtaa.com,StockroomClerk
Ria April Burnett,RAB2739,Ria.April.Burnett@dtaa.com,HardwareEngineer
Laith Raja Walter,LRW1502,Laith.Raja.Walter@dtaa.com,StockroomClerk
Jack Garrison Higgins,JGH0493,Jack.Garrison.Higgins@dtaa.com,SoftwareDeveloper
Iona Irma Gibson,IIG0772,Iona.Irma.Gibson@dtaa.com,TechnicalWriter
Jakeem Brenden Peterson,JBP0651,Jakeem.Brenden.Peterson@dtaa.com,TechnicalWriter
Tiger Deacon Washington,TDW1746,Tiger.Deacon.Washington@dtaa.com,SecurityGuard
Meghan Claire Owen,MCO3164,Meghan.Claire.Owen@dtaa.com,ElectricalEngineer
Dylan Nathaniel Savage,DNS1768,Dylan.Nathaniel.Savage@dtaa.com,ITAdmin
Whilemina Cheryl Ryan,WCR2136,Whilemina.Cheryl.Ryan@dtaa.com,TestEngineer
Kirby Carolyn Sheppard,KCS3465,Kirby.Carolyn.Sheppard@dtaa.com,Technician
Lana Abra Hart,LAH3026,Lana.Abra.Hart@dtaa.com,SecurityGuard
Arsenio Caldwell Vargas,ACV1946,Arsenio.Caldwell.Vargas@dtaa.com,SoftwareDeveloper
Claire Xaviera Kramer,CXK3433,Claire.Xaviera.Kramer@dtaa.com,Salesman
James Mufutau Munoz,JMM0848,James.Mufutau.Munoz@dtaa.com,StockroomClerk
Charissa Imani Gallagher,CIG3459,Charissa.Imani.Gallagher@dtaa.com,Technician
Micah Hammett Sims,MHS1146,Micah.Hammett.Sims@dtaa.com,ElectricalEngineer
Dora Tallulah Tran,DTT1716,Dora.Tallulah.Tran@dtaa.com,Manager
Zia Velma Baxter,ZVB2656,Zia.Velma.Baxter@dtaa.com,Technician
Hillary Regan Frazier,HRF2044,Hillary.Regan.Frazier@dtaa.com,SoftwareDeveloper
Henry Quinlan Burnett,HQB0118,Henry.Quinlan.Burnett@dtaa.com,AdministrativeAssistant
Rosalyn Scarlet Velasquez,RSV2438,Rosalyn.Scarlet.Velasquez@dtaa.com,ITAdmin
Karly Wilma Buckley,KWB1967,Karly.Wilma.Buckley@dtaa.com,ElectricalEngineer
Lucas Bernard Griffith,LBG3911,Lucas.Bernard.Griffith@dtaa.com,StockroomClerk
Ima Leigh Hardin,ILH2989,Ima.Leigh.Hardin@dtaa.com,Technician
Theodore Patrick Monroe,TPM0039,Theodore.Patrick.Monroe@dtaa.com,SecurityGuard
Candace Kaye Bernard,CKB0596,Candace.Kaye.Bernard@dtaa.com,Scientist
Neil Hamish Hicks,NHH1704,Neil.Hamish.Hicks@dtaa.com,Manager
Alfonso Clayton Byers,ACB3123,Alfonso.Clayton.Byers@dtaa.com,Mathematician
Quinn Roth Jenkins,QRJ1597,Quinn.Roth.Jenkins@dtaa.com,Salesman
Jane Lacota Mann,JLM3150,Jane.Lacota.Mann@dtaa.com,MechanicalEngineer
Jillian Carla Mendez,JCM1388,Jillian.Carla.Mendez@dtaa.com,ElectricalEngineer
Zenia Basia Whitley,ZBW1015,Zenia.Basia.Whitley@dtaa.com,ChiefEngineer
Bryar Josephine Hays,BJH3294,Bryar.Josephine.Hays@dtaa.com,ProductionLineWorker
Shelly Serena Fields,SSF3031,Shelly.Serena.Fields@dtaa.com,SecurityGuard
Wylie Justin Henry,WJH0717,Wylie.Justin.Henry@dtaa.com,Scientist
Zephr Aubrey Collier,ZAC1838,Zephr.Aubrey.Collier@dtaa.com,ElectricalEngineer
Naomi Dai Garza,NDG3403,Naomi.Dai.Garza@dtaa.com,Technician
Byron Jasper Vega,BJV2631,Byron.Jasper.Vega@dtaa.com,ComputerScientist
Neve Desiree Robertson,NDR1456,Neve.Desiree.Robertson@dtaa.com,SystemsEngineer
Lydia Colleen Ray,LCR1537,Lydia.Colleen.Ray@dtaa.com,StockroomClerk
Arden Thaddeus Fuentes,ATF3708,Arden.Thaddeus.Fuentes@dtaa.com,ProductionLineWorker
Barrett Keane Mack,BKM1155,Barrett.Keane.Mack@dtaa.com,MaterialsEngineer
Deanna Sigourney Morris,DSM3954,Deanna.Sigourney.Morris@dtaa.com,ProductionLineWorker
TaShya Shana Lowery,TSL2699,TaShya.Shana.Lowery@dtaa.com,MechanicalEngineer
Hammett Hamish Donaldson,HHD2393,Hammett.Hamish.Donaldson@dtaa.com,ChiefEngineer
Herman Jamal Avery,HJA0779,Herman.Jamal.Avery@dtaa.com,TechnicalWriter
Damon Beau Rollins,DBR1558,Damon.Beau.Rollins@dtaa.com,ProductionLineWorker
Giacomo Lyle Crane,GLC3495,Giacomo.Lyle.Crane@dtaa.com,SecurityGuard
Madison Charissa Malone,MCM2375,Madison.Charissa.Malone@dtaa.com,Manager
Michelle Julie Stuart,MJS0832,Michelle.Julie.Stuart@dtaa.com,Technician
Candace Rhoda Carter,CRC2747,Candace.Rhoda.Carter@dtaa.com,SystemsEngineer
Jason Roth Moss,JRM2358,Jason.Roth.Moss@dtaa.com,Technician
Hammett Harlan Larsen,HHL2311,Hammett.Harlan.Larsen@dtaa.com,Technician
Andrew Cade Moody,ACM0100,Andrew.Cade.Moody@dtaa.com,TechnicalWriter
Nigel Jakeem Mosley,NJM0173,Nigel.Jakeem.Mosley@dtaa.com,ChiefEngineer
Elaine Leilani Conley,ELC1833,Elaine.Leilani.Conley@dtaa.com,MechanicalEngineer
Rowan Hadassah Allison,RHA3613,Rowan.Hadassah.Allison@dtaa.com,StockroomClerk
Blair Hope Estes,BHE1709,Blair.Hope.Estes@dtaa.com,Manager
Vielka Madison Woodard,VMW1500,Vielka.Madison.Woodard@dtaa.com,StockroomClerk
Quincy Briar Hubbard,QBH3579,Quincy.Briar.Hubbard@dtaa.com,Physicist
Inez Sage Marks,ISM0130,Inez.Sage.Marks@dtaa.com,Director
Giacomo Aaron Nolan,GAN1584,Giacomo.Aaron.Nolan@dtaa.com,Salesman
Melyssa Tatum Lowe,MTL3695,Melyssa.Tatum.Lowe@dtaa.com,ProductionLineWorker
Grant Dorian Richardson,GDR1066,Grant.Dorian.Richardson@dtaa.com,Scientist
Stella MacKensie Slater,SMS1114,Stella.MacKensie.Slater@dtaa.com,ComputerProgrammer
Haley Urielle Morrow,HUM2481,Haley.Urielle.Morrow@dtaa.com,MechanicalEngineer
Lesley Kellie Stout,LKS1416,Lesley.Kellie.Stout@dtaa.com,MechanicalEngineer
Ursa Adena Howell,UAH3940,Ursa.Adena.Howell@dtaa.com,ProductionLineWorker
Griffith Marshall Klein,GMK1449,Griffith.Marshall.Klein@dtaa.com,SystemsEngineer
Cadman Dieter Drake,CDD0127,Cadman.Dieter.Drake@dtaa.com,TestEngineer
Jacqueline Stephanie Gross,JSG3377,Jacqueline.Stephanie.Gross@dtaa.com,Salesman
Kelsey Teagan Lowery,KTL2843,Kelsey.Teagan.Lowery@dtaa.com,StockroomClerk
Yuli Kendall Mclaughlin,YKM2435,Yuli.Kendall.Mclaughlin@dtaa.com,ITAdmin
Hyacinth MacKenzie Mccray,HMM2841,Hyacinth.MacKenzie.Mccray@dtaa.com,StockroomClerk
Thaddeus Oleg Salas,TOS3712,Thaddeus.Oleg.Salas@dtaa.com,Salesman
Byron Lev Norris,BLN0230,Byron.Lev.Norris@dtaa.com,SoftwareQualityEngineer
Walter Henry Wade,WHW2777,Walter.Henry.Wade@dtaa.com,StockroomClerk
Ronan Macaulay England,RME2477,Ronan.Macaulay.England@dtaa.com,MechanicalEngineer
Brynne Kelsey Mcneil,BKM2643,Brynne.Kelsey.Mcneil@dtaa.com,SystemsEngineer
Harlan William Sandoval,HWS2915,Harlan.William.Sandoval@dtaa.com,Technician
Nathaniel Ira Beach,NIB1197,Nathaniel.Ira.Beach@dtaa.com,MechanicalEngineer
Audrey Gretchen Long,AGL1301,Audrey.Gretchen.Long@dtaa.com,MaterialsEngineer
Carter Barry Ramirez,CBR0121,Carter.Barry.Ramirez@dtaa.com,HardwareEngineer
Noah Cairo Austin,NCA3027,Noah.Cairo.Austin@dtaa.com,SecurityGuard
Geraldine Kiona Larsen,GKL1516,Geraldine.Kiona.Larsen@dtaa.com,ProductionLineWorker
John Lucius Warren,JLW3598,John.Lucius.Warren@dtaa.com,ElectricalEngineer
Rafael Jeremy Sellers,RJS3479,Rafael.Jeremy.Sellers@dtaa.com,Supervisor
Dillon Scott Austin,DSA3620,Dillon.Scott.Austin@dtaa.com,StockroomClerk
Jemima Shelby Barker,JSB1535,Jemima.Shelby.Barker@dtaa.com,StockroomClerk
Justine Gretchen Merrill,JGM3588,Justine.Gretchen.Merrill@dtaa.com,Scientist
Fitzgerald Dennis Downs,FDD3893,Fitzgerald.Dennis.Downs@dtaa.com,Scientist
Armando Rahim Lawrence,ARL2672,Armando.Rahim.Lawrence@dtaa.com,Physicist
Cecilia Jillian Wells,CJW0376,Cecilia.Jillian.Wells@dtaa.com,AdministrativeAssistant
Cullen Ferdinand Rivera,CFR1166,Cullen.Ferdinand.Rivera@dtaa.com,SystemsEngineer
Cora Buffy Joyner,CBJ0683,Cora.Buffy.Joyner@dtaa.com,MaterialsEngineer
Cole Solomon Lang,CSL2055,Cole.Solomon.Lang@dtaa.com,ComputerScientist
Eugenia Brenda Hoffman,EBH1882,Eugenia.Brenda.Hoffman@dtaa.com,SystemsEngineer
Peter Thomas Rocha,PTR2613,Peter.Thomas.Rocha@dtaa.com,ElectricalEngineer
Nerea Cassandra Sherman,NCS3577,Nerea.Cassandra.Sherman@dtaa.com,Scientist
Quynn Lilah Carney,QLC0082,Quynn.Lilah.Carney@dtaa.com,SoftwareEngineer
Jeanette Eve Haney,JEH2787,Jeanette.Eve.Haney@dtaa.com,StockroomClerk
Isaiah Alden Stewart,IAS0857,Isaiah.Alden.Stewart@dtaa.com,ProductionLineWorker
Erasmus James Garner,EJG0833,Erasmus.James.Garner@dtaa.com,Technician
Kane Bradley Francis,KBF2661,Kane.Bradley.Francis@dtaa.com,ElectricalEngineer
Sylvester Gary Pollard,SGP2174,Sylvester.Gary.Pollard@dtaa.com,ProductionLineWorker
Melinda Jennifer Dudley,MJD0469,Melinda.Jennifer.Dudley@dtaa.com,Mathematician
Ainsley Alfreda Roach,AAR0641,Ainsley.Alfreda.Roach@dtaa.com,WebDeveloper
Germane Larissa Richardson,GLR3888,Germane.Larissa.Richardson@dtaa.com,Physicist
Yeo September Gross,YSG1195,Yeo.September.Gross@dtaa.com,MechanicalEngineer
Steel Charles Prince,SCP1116,Steel.Charles.Prince@dtaa.com,ComputerProgrammer
Zoe Neve Dyer,ZND2154,Zoe.Neve.Dyer@dtaa.com,StockroomClerk
Michelle Ruth Cleveland,MRC2160,Michelle.Ruth.Cleveland@dtaa.com,StockroomClerk
Amity Priscilla Phelps,APP2488,Amity.Priscilla.Phelps@dtaa.com,MechanicalEngineer
Gareth Kareem Hess,GKH1634,Gareth.Kareem.Hess@dtaa.com,Technician
Jakeem August Odonnell,JAO3463,Jakeem.August.Odonnell@dtaa.com,Technician
Uma Calista Skinner,UCS3454,Uma.Calista.Skinner@dtaa.com,Technician
Knox Dexter Nguyen,KDN0264,Knox.Dexter.Nguyen@dtaa.com,ElectricalEngineer
Germane Casey Mcmahon,GCM0813,Germane.Casey.Mcmahon@dtaa.com,HardwareEngineer
Aiko India Chaney,AIC1071,Aiko.India.Chaney@dtaa.com,Scientist
August Bert Hyde,ABH1181,August.Bert.Hyde@dtaa.com,HardwareEngineer
Benjamin Damian Lane,BDL1065,Benjamin.Damian.Lane@dtaa.com,Mathematician
Davis Lewis Petersen,DLP1445,Davis.Lewis.Petersen@dtaa.com,SystemsEngineer
Chiquita Bo Mays,CBM1814,Chiquita.Bo.Mays@dtaa.com,SoftwareDeveloper
Lynn Ulla Kirkland,LUK1182,Lynn.Ulla.Kirkland@dtaa.com,SystemsEngineer
Kitra Bell Owen,KBO2485,Kitra.Bell.Owen@dtaa.com,MechanicalEngineer
Vladimir Thomas Dillard,VTD2731,Vladimir.Thomas.Dillard@dtaa.com,MaterialsEngineer
Leo Gil Livingston,LGL2772,Leo.Gil.Livingston@dtaa.com,Technician
Denise Jacqueline Fleming,DJF0760,Denise.Jacqueline.Fleming@dtaa.com,SoftwareDeveloper
Elizabeth Alexandra Haynes,EAH2882,Elizabeth.Alexandra.Haynes@dtaa.com,Salesman
Jonas Eric Wolf,JEW2141,Jonas.Eric.Wolf@dtaa.com,MechanicalEngineer
Colorado Hamish Benjamin,CHB0996,Colorado.Hamish.Benjamin@dtaa.com,ChiefEngineer
Jaime Illana Rojas,JIR2827,Jaime.Illana.Rojas@dtaa.com,StockroomClerk
Castor Malcolm Dean,CMD0613,Castor.Malcolm.Dean@dtaa.com,SoftwareEngineer
Rogan Clarke Miranda,RCM1372,Rogan.Clarke.Miranda@dtaa.com,SoftwareEngineer
Leo Cedric Cooke,LCC1963,Leo.Cedric.Cooke@dtaa.com,ElectricalEngineer
